sample_id,genotype,block_number,replica_number,dev_stage,dev_group,leaf_number,leaf_zone,dag,tissue_designation,developmental_stage_dap,Acylcarnitine_12_1,CE_20_3,CE_20_4,CUDA,Ceramide,Ceramide_36_3,Ceramide_38_3,Cholesterol,DGDG_32_0,DGDG_32_1,DGDG_34_0,DGDG_34_1,DGDG_34_2,DGDG_34_4,DGDG_34_5,DGDG_36_1,DGDG_36_2,DGDG_36_3,DGDG_36_4,DGDG_36_6,DGDG_38_2,DGDG_38_5,DGDG_38_6,DGDG_40_2,DGDG_42_2,DGDG_42_3,DGDG_44_2,DG_18_1,DG_24_0,DG_34_1,DG_34_2,DG_34_3,DG_34_4,DG_36_2,DG_36_3,DG_36_4,DG_36_5,DG_36_6,GlucCeramide_34_3,GlucCeramide_36_3,GlucCeramide_38_3,GlucCeramide_40_1,GlucCeramide_40_3,GlucCeramide_42_3,LPC_16_0,LPC_17_0,LPC_18_0,LPC_18_1,LPC_18_2,LPC_18_3,LPC_20_1,LPE_17_1,MGDG_34_1,MGDG_34_2,MGDG_34_3,MGDG_34_4,MGDG_34_6,MGDG_36_3,MGDG_36_4,MGDG_36_6,MGDG_36_7,MGDG_38_1,MGDG_38_5,MGDG_38_6,PC_30_0,PC_32_0,PC_32_1,PC_32_2,PC_34_0,PC_34_1,PC_34_2,PC_34_3,PC_34_4,PC_36_1,PC_36_2,PC_36_4,PC_36_5,PC_36_6,PC_38_2,PC_38_3,PC_38_4,PC_38_5,PC_40_6,PC_42_3,PC_44_2,PE_34_0,PE_34_1,PE_34_2,PE_34_4,PE_36_2,PE_36_3,PE_36_5,PE_36_6,PE_38_7,PE_42_3,PE_44_2,PG_32_0,PG_32_1,PG_34_2,PG_34_3,PG_34_4,PG_34_5,PG_36_6,PG_36_7,PS_42_2,SQDG_32_0,SQDG_32_1,SQDG_34_1,SQDG_34_3,SQDG_34_4,SQDG_36_3,SQDG_36_4,SQDG_36_5,SQDG_38_6,Sphingosine_17_1,Sphingosine_35_1,TG_42_0,TG_44_1,TG_46_0,TG_46_1,TG_46_2,TG_46_3,TG_48_0,TG_48_1,TG_48_2,TG_48_3,TG_48_5,TG_48_6,TG_50_0,TG_50_1,TG_50_2,TG_50_3,TG_50_4,TG_50_5,TG_51_1,TG_52_0,TG_52_1,TG_52_2,TG_52_3,TG_52_4,TG_52_5,TG_52_6,TG_54_1,TG_54_2,TG_54_3,TG_54_4,TG_54_5,TG_54_6,TG_54_7,TG_54_8,TG_54_9,TG_56_3,TG_56_4,TG_56_5,TG_56_6,TG_56_7,TG_56_8,TG_58_1,TG_58_6
D11B18C,B73,1,1,11,3,8,center,58,B73_9_12,58,0.000768489,0.001764771,0,0.00465727,0,0.000286891,0.000440786,6.01E-05,0.011130117,2.48E-05,0.000556481,0.000866845,0.017253833,0.001663349,3.40E-05,7.66E-05,0.001333639,0.026018176,0.004955821,0.065308765,0.000166842,0.000537817,0.002705856,6.32E-05,0.00083175,0.000243051,0.000455399,7.08E-05,0.000219503,0,0.000821036,0.002288846,0.000264176,0.000157945,0.00011456,0.002556543,0.00528731,0.002854602,0.000736574,0.004229167,0.002957123,0,0.002209305,0.000784086,0.001586458,4.20E-05,0.000190807,0.001963869,0.062842591,0.040363535,0,0,0.000248768,0.004668476,0.031788181,0.00059097,0.000660895,0.002926495,0.017486852,0.029293613,0.00083936,0.001542845,0.000604713,0.001707946,8.68E-05,0.001138328,0.000232299,0.000557731,0.000129779,0.009484903,0.059949638,0.064315927,0.000793475,0.000733697,0.015386542,0.000463122,0.044475075,0.021877636,0.000462857,0.000359087,0.001118717,0.002080927,5.41E-05,0.000156393,0.000159838,5.42E-05,0.000562387,0.004349178,0.001309145,0.000128492,0.000174603,0.000681036,0.000149503,0.000180547,1.44E-05,0,0.006590246,0.007423775,0.016601002,0.020929547,0.044744249,0.000297529,0.000203338,2.86E-05,0,0.031970281,0.000243468,0.000364047,0.057455713,0.000423636,0.005188083,0.003258098,0.015320668,0.000270536,0,0,0.000138562,0,0.000237297,9.31E-05,9.85E-05,0.004369508,0.000472701,0.000249336,4.55E-05,6.66E-05,0.000119746,0.000320585,0.000467855,3.32E-05,0.00169833,0.000637763,9.00E-05,0.000129362,2.38E-05,0.000266561,0.000144089,0.000460889,0.002590123,0.020687632,0.031910388,0.00812162,0.000101309,0.000205533,0.000365978,0.00166032,0.004446247,0.019869435,0.045292439,0.041513296,0.001625907,0,0.000137767,0.000200044,0.000272846,0.000285415,0,0.0001743,0.000338303
D11B18T,B73,1,1,11,3,8,tip,58,B73_9_12,58,0.000700691,0.002085803,0,0.005310213,0,0.000334014,0.000205709,7.02E-05,0.012438361,0.000157722,0.00058204,0.000789556,0.017666447,0.001412146,0.000121979,0.000314828,0.00068816,0.034760139,0.00471856,0.070874372,0.000131962,0.000454473,0.002237979,0.000136441,0.001578865,0.0003327,0.000524974,6.59E-05,0.000257803,0,0.001388153,0.002087939,0.000233235,0.000126498,0.000215692,0.001773194,0.004842264,0.002306959,0.000838364,0.004803399,0.002796765,0,0.002849599,0.00072604,0.001448752,4.17E-05,0.00023303,0.002284363,0.068286027,0.054914193,0,0,0.000196752,0.004544938,0.031956513,0.001170283,0.000914822,0.001161327,0.015963795,0.022302921,0.000720083,0.001116545,0.000597734,0.001150727,0,0.000457719,0.000125225,0.000457678,0.000102341,0.008399416,0.046285609,0.070760405,0.000886515,0.000749334,0.011858499,0.000397366,0.069418061,0.029193273,0.000337137,0.000322018,0.000867328,0.001866414,6.77E-05,0.000583601,0.000366841,5.52E-05,0.001389467,0.001668922,0.001290578,0.000146794,0,0.00032703,0,0,1.70E-05,0,0.006969521,0.007475802,0.019342435,0.017820266,0.040077255,0.000391286,6.11E-05,8.27E-05,0,0.039227428,0.000319964,0.000373086,0.057163798,0.000250203,0.004647649,0.002934561,0.017974455,5.54E-05,0,0,6.72E-05,0,0.000287795,0.000203326,0.000134797,0.00451433,0.000309857,0.000295806,0.000185906,7.31E-05,0.000110352,7.35E-05,0.000447694,0,0.001134827,0.000719179,0.000112817,8.59E-05,1.97E-05,0.000485944,0.000134674,0.000466634,0.001498258,0.011575552,0.022361219,0.012592879,4.93E-05,0.000126621,0.000217335,0.000771479,0.001737574,0.009713534,0.031187623,0.034508704,0.004781747,3.71E-05,0.000104806,0.000163433,0.000322757,0.000182825,0,0.000667618,0.001027105
D11B210B,B73,1,2,10,3,10,base,58,B73_11_11,58,0.000974153,0.000685017,0,0.007609522,0,0.000525553,0.000620589,0.000170846,0.010811476,0.000173787,0.00059412,0.002778679,0.02750207,0.000683982,0.000140184,0.000515696,0.001882189,0.024977562,0.007908897,0.093949983,5.47E-05,0.000324536,0.00108814,9.98E-05,0.000785498,0.000146066,0.000396371,0,0.000461343,0,0.002827695,0.001859587,0.000350405,0.000405466,0.000156087,0.004856113,0.00596789,0.001012276,0.000996318,0.007669103,0.005661217,0,0.003151577,0.001069896,0.002324089,6.25E-05,0.0001001,0.003629695,0.073320789,0.007613389,0,0,0.000464774,0.005828032,0.040694874,0.00122571,0.000559265,0.003677239,0.026287197,0.070552947,8.25E-05,0.001770216,0.000592595,0.001146033,0.000210276,0.003049789,0.000469186,0.000607681,0.000200255,0.012604403,0.065409768,0.058630239,0.000622876,0.001184211,0.019976636,0.001153113,0.041383757,0.007030106,0.000485742,0.000857823,0.00201099,0.001420464,1.16E-05,0.000178361,0.000244913,0.000125479,0.001775444,0.007730481,0.001170214,0.000141382,0.000358901,0.000451758,0,0.000230209,7.72E-05,2.38E-05,0.007236352,0.003485372,0.011923743,0.031122669,0.031511252,3.88E-05,9.15E-05,0,0.001557598,0.028596691,0.000509923,0.000622114,0.059651555,0.000160226,0.003031272,0.002840493,0.004436596,0.000126895,0,0,0.000122429,0,0.000332814,0.000137733,0.000180376,0.001915683,0.000551368,0.000461507,0.000316421,0.000144432,0.000207934,0.000141818,0.000440811,3.67E-05,0.001606287,0.000390652,0.000200146,0.000153309,1.69E-05,0.000504259,0.000159245,0.00052637,0.002799266,0.017547055,0.012536326,0.002071987,9.71E-05,0.000161587,0.000359773,0.001575516,0.004552871,0.023255816,0.035092203,0.011501449,0.000417774,0,0.000126623,0.000208587,0.000204775,0.000205647,1.57E-05,0.000115132,6.11E-05
D11B210C,B73,1,2,10,3,10,center,58,B73_11_11,58,0.000490445,0.001601116,0,0.004512498,2.29E-05,0.000337118,0.000484123,6.02E-05,0.012224387,0.000182371,0.00083645,0.000875481,0.014242422,0.001026792,0.000120985,0.000109899,0.001023081,0.027877125,0.004389314,0.079025608,0.000171468,0.000359382,0.001389472,4.87E-05,0.000891514,0.000198038,0.000438267,0,0.000221172,0,0.000967147,0.002352313,0.000345959,0.000253331,0.000100737,0.002544945,0.006355904,0.002608347,0.000788945,0.005037117,0.003613471,0.000105684,0.002660112,0.00110948,0.001859761,0,0.000372209,0.004278682,0.078864722,0.049776372,0,0,0.000213934,0.003031909,0.020438998,0.001131652,0.000604009,0.00227668,0.010277678,0.024583044,0.000350082,0.001495065,0.000505975,0.000946716,0.000150808,0.001932645,0.000183745,0.000306563,8.18E-05,0.004559728,0.079964077,0.052784689,0.000604696,0.000489208,0.008897964,0.000271655,0.038321095,0.010009413,0.000343394,0.000243665,0.000805712,0.001127666,8.82E-05,0.000117824,0.000130926,9.66E-05,0.021057392,0.00136304,0.001392175,0.000778134,0.000225845,0.000173209,0,0.00011448,1.46E-05,0,0.007485632,0.005910537,0.016321523,0.019360807,0.031777597,0.000441336,2.01E-05,0.000105547,0,0.038109497,0.000442482,0.000405055,0.06272273,0.000303173,0.004605355,0.003330775,0.000759031,0.000177057,0,0,0.000151311,3.66E-05,0.000356862,9.55E-05,0.000166017,0.003100899,0.000568872,0.000405055,0.000275228,8.80E-05,0.000166612,0.000157175,0.000395938,0,0.001837405,0.000461768,0.000150624,0.000126299,3.98E-05,0.000404413,0.000201061,0.000590449,0.002591443,0.019059788,0.026190023,0.006110498,0.000127444,0.000228181,0.000491178,0.001914871,0.006212426,0.024883055,0.048431611,0.048317589,0.001898104,0,0.000171193,0.000297584,0.000293965,0.000436939,2.22E-05,0.000546334,7.92E-05
D11B210T,B73,1,2,10,3,10,tip,58,B73_11_11,58,0.00057001,0.001397577,0,0.004253122,0,0.000268095,0.000370177,6.68E-05,0.010779785,0.000140524,0.000705327,0.000684128,0.013383103,0.000936522,0.000141774,0.000288337,0.000617698,0.026140179,0.005008095,0.07184777,0.000140691,0.000379798,0.00176563,0.000118825,0.001215904,0.000218699,0.000334401,0,0.000262722,0,0.001627772,0.001641932,0.000264722,0.000145522,9.72E-05,0.001601533,0.00412501,0.001972918,0.000557057,0.004326799,0.004223385,0,0.002726266,0.000690875,0.00173027,4.89E-05,0.000134818,0.002845758,0.07087443,0.052032796,7.86E-05,6.95E-05,0.000184964,0.003194735,0.022711043,0.001001702,0.000692749,0.001297744,0.012654911,0.071540399,0.00046293,0.001156554,0.000624237,0.001098287,0.000119575,0.001236312,0.00011112,0.000361181,9.16E-05,0.005946449,0.074799233,0.069013007,0.000623903,0.000536274,0.009683248,0.000535066,0.062665269,0.018929971,0.00028917,0.000298083,0.000870383,0.001608446,8.16E-05,0.000376883,0.000302081,3.96E-05,0.000240607,0.00109104,0.001883205,6.28E-05,0.000107413,2.39E-05,0,7.48E-05,0,0,0.007008085,0.006537658,0.019261207,0.02045487,0.032781752,0.000519572,0.000241856,0.000105747,0,0.036344457,0.000407578,0.00033615,0.05119515,0.00019725,0.003692317,0.002822351,0.015167101,4.67E-05,0,0,0.000133527,0,0.00050158,0.000344563,0.000381048,0.002805191,0.000710742,0.000666302,0.000482838,0.000146855,9.01E-05,0.00011062,0.000508119,7.28E-05,0.001432396,0.000512117,0.000113994,9.66E-05,2.10E-05,0.00044702,0.000150561,0.000584295,0.00140978,0.010683284,0.023514912,0.007976801,0.000116076,0.000141774,0.000274717,0.001125567,0.002801818,0.01367673,0.036395311,0.028733169,0.001550762,5.76E-05,8.79E-05,0.00017451,0.000312243,0.00022957,0,0,0.000831149
D11B212B,B73,1,2,10,3,12,base,58,B73_13_11,58,0.001965664,0.000229807,0,0.008516416,0,0.000669857,0.000845092,5.70E-05,0.007068735,0.000181974,0.000223787,0.004919591,0.034941053,0.0004409,0,0.000935326,0.001454814,0.009731869,0.009239668,0.11240654,3.06E-05,0.000179292,0.000423037,0.000178964,0.000624641,3.87E-05,0.00075237,0,0.000527013,0.000296224,0.004690504,0.001281739,0.000116147,0.000503718,0.000849672,0.007554131,0.00755027,0.000580407,0.001269241,0.008930946,0.009495846,0,0.00453045,0.000875388,0.00455898,9.23E-05,0.00034602,0.007750501,0.028828322,0.001640714,0,0,0.001047809,0.006244975,0.019841625,0.000497109,2.92E-05,0.005368147,0.034701692,0.1122989,0.000133487,0.001660803,0.000293214,0.000352432,0,0.009425372,0.000891223,0.000989768,0.000369838,0.038629618,0.07925042,0.049006741,0,0.00256315,0.018366527,0.002518393,0.028720289,0.003816948,0.000342813,0.001300976,0.001857108,0.000205466,7.07E-05,0.000214626,0.000399545,0.000130673,0.001054483,0.012292009,0.002720521,0.000160315,0.000436647,0.000105874,0,0.000176085,7.90E-05,0,0.00568832,0.0006764,0.010134621,0.020962918,0.003983218,0.000161886,0.000279014,0,0.000819441,0.0169,0.000479703,0.000879707,0.031653343,8.57E-05,0.001332843,0.001716226,0.004740758,0,0,0,0.000132244,0,0.000543175,0.000761008,0.000528518,0.001477127,0.00062739,0.001245946,0.000353414,0.000274499,0.000122102,4.80E-05,0.000670446,0.000160708,0.007020248,0.001001546,0.000371408,0.000127991,2.93E-05,0.000776581,0.00044391,0.001475753,0.009128233,0.029854276,0.010634151,0.001336508,0.000186817,0.000210111,0.000935523,0.004366405,0.013008849,0.043633882,0.031734875,0.007320267,0.000312648,0.0001151,0.000253495,0.000369707,0.000317097,0.000174319,2.62E-05,0.000449996,5.73E-05
D11B212C,B73,1,2,10,3,12,center,58,B73_13_11,58,0.003593426,0.000758241,0,0.004983144,0,0.000319037,0.000330307,6.88E-05,0.009162213,0.000136752,0.000363402,0.000498005,0.014410832,0.000834306,0.00015541,0.000603245,0.001616444,0.027146531,0.00492864,0.065024792,0.000112553,0.000272486,0.001353043,0.000112854,0.001423793,0.000147042,0.000302226,0,0.000233209,0,0.002384297,0.001484442,0.000286809,0.000159632,0.000267925,0.002473479,0.003743785,0.000933289,0.000857148,0.0057735,0.005741046,0,0.003584267,0.000647309,0.002209437,0,0.000264495,0.002797266,0.064672245,0.026567938,0,0,0.000215003,0.004321889,0.034944771,0.001070154,0.000745915,0.002939973,0.022113707,0.057996478,0.000425747,0.001330351,0.00072639,0.001335704,0,0.001921987,0.000312177,0.000671772,0.000140936,0.009878501,0.040972626,0.059937538,0.000805923,0.001031066,0.022612391,0.001108902,0.059908854,0.012033056,0.000282964,0.000839018,0.002341703,0.001981543,6.25E-05,0.000549683,0.000508748,0,0.002810496,0.002315996,0.001050704,5.02E-05,7.37E-05,0.000224917,0,6.61E-05,1.71E-05,0,0.0056055,0.003927277,0.010994226,0.02917014,0.037122922,0.000430986,0.000284472,0.000128421,0,0.031919422,0.000313308,0.000383191,0.051530777,0.000139353,0.004021699,0.003030324,0.01250151,2.01E-05,0,0,2.91E-05,0,0.000106069,9.02E-05,0.000111836,0.001923985,9.73E-05,0.000119827,0.000100378,0.000105994,0.000169206,0.000143009,9.83E-05,0,0.001583161,0.000478329,0.000123484,0.000120807,1.20E-05,8.07E-05,9.28E-05,0.00075809,0.002009662,0.017139458,0.01220181,0.00497357,0,8.63E-05,0.000166228,0.001662279,0.00487127,0.035614545,0.068983505,0.032573063,0.003197871,0,0.0001072,0.00032552,0.000571357,0.000303771,7.62E-05,0.000589977,0.000261894
D11B212T,B73,1,2,10,3,12,tip,58,B73_13_11,58,0.003237175,0.000877007,0,0.00491302,0,0.000340087,0.000496126,3.93E-05,0.008973493,0.00017665,0.000514855,0.00098588,0.012210754,0.000911901,0,5.98E-05,0.00114581,0.023115211,0.00491503,0.073766976,8.68E-05,0.000347998,0.001508475,8.03E-05,0.000584771,0.000146588,0.000382079,5.04E-05,0.000271112,0,0.001490814,0.001656603,0.000340044,6.61E-05,9.43E-05,0.002716546,0.004003257,0.001741443,0.000671792,0.004841479,0.004285145,0,0.002305646,0.000798197,0.001877127,4.08E-05,0.000134145,0.002209987,0.065547506,0.02243213,0,0,0.000245668,0.003672022,0.021388692,0.000901852,0.000702709,0.001483673,0.019417917,0.062273642,0.000388151,0.001282648,0.000809614,0.001187375,0,0.001364367,0.00029369,0.00058011,0.000118152,0.009839297,0.074032143,0.066600864,0.000729264,0.000916306,0.021506374,0.001133409,0.066983713,0.014823474,0.000343807,0.000657723,0.001664001,0.001920488,5.74E-05,0.000197304,0.000186528,0,0.00020932,0.001199861,0.001446898,0,0,4.43E-05,0,0.00011101,0,2.65E-05,0.006377108,0.005133074,0.014544152,0.026955673,0.037363621,0.000547355,0.000302713,0.000117852,0,0.025761029,0.00029895,0.000310666,0.048215053,0.000149881,0.002787232,0.003320817,0.000626892,0.000140345,0,0,0.000131579,0,0.000292364,0.000322341,0.000206797,0.002369575,0.000487701,0.000455288,0.000312548,8.84E-05,0.000126875,0.000158647,0.000376477,0,0.001165138,0.000348939,0.000143894,9.66E-05,3.03E-05,0.000434035,0.000122257,0.00040624,0.002853813,0.018288698,0.02105951,0.004719779,9.41E-05,0.000129056,0.000476925,0.00258501,0.008712944,0.03336759,0.05640305,0.029540384,0.001039589,0,0.000182722,0.000265895,0.000288772,0.000387168,0,0.000296854,0.000148898
D11B24C,B73,1,2,10,3,4,center,58,B73_5_11,58,0.000141253,0.00227862,0,0.006223298,0,0.000495652,0.000530834,3.74E-05,0.007712221,8.15E-05,0.000481055,0.000397623,0.015512289,0.000900968,9.84E-05,0.000207509,0.001292603,0.036081797,0.002715665,0.075394402,0.000153315,5.40E-05,0.001283163,0.000114855,0.001386218,0.00034391,0.000585858,0,0.00036467,0,0.001312664,0.002500289,0.000203488,0.000218348,0.000641756,0.000664308,0.004375735,0.005111806,0.000812859,0.006527306,0.004597754,0,0.002724187,0.000631573,0.001347889,2.64E-05,0.00044242,0.000348281,0.015493802,0.021558234,0,0,0.000102181,0.001963248,0.029881575,0.000430227,0,0.003581013,0.006002415,0.08819933,0.000511561,0.000817274,0.000133342,0.000506054,0,0.000595692,7.00E-05,0.000176697,0.000146148,0.002112106,0.060783649,0.064623655,0.000612649,0.00045256,0.007698804,0,0.037896887,0.027478791,0.000230017,0.000254447,0.000417334,0.000863251,5.42E-05,0,9.07E-05,0.000128229,0.000809188,0.005983098,0.001307244,0.000226739,0.000985492,0.00101827,0.000537783,0.000305145,0.000175561,4.63E-05,0.00304406,0.003021858,0.006077194,0.007880833,0.020275464,0,0.000136882,0,0.000506316,0.021909006,0.000263756,0.000190508,0.025498716,0.000272017,0.00384407,0.001019057,0.007027591,0.000179407,0,3.70E-05,0.000161357,0,0.00070657,0.000550633,0.000464447,0.004547231,0.000655261,0.001412878,0.00033753,0.000273066,0,0.000144181,0.000604127,0.000180106,0.00211416,0.001763869,0.000147677,0.000174599,2.03E-05,0.000648749,0.000290635,0.000805255,0.002503173,0.009386146,0.034195687,0.042478033,0.000139942,0.000278529,0.00026651,0.001421881,0.00307592,0.013929532,0.04287771,0.094101794,0.062316234,7.58E-05,0.000130502,0.000430183,0.001056206,0.00029282,0.000142914,0,0.001097244
D11B26B,B73,1,2,10,3,6,base,58,B73_7_11,58,0.001087454,0.002112917,4.09E-05,0.005902818,0,0.000301021,0.000367148,0.000103813,0.011543169,4.17E-05,0.000709327,0.00066102,0.015407879,0.000937786,0.000110093,9.94E-05,0.00111702,0.024531341,0.003613017,0.088087655,7.31E-05,0.000387676,0.001541513,8.12E-05,0.00100228,0.000270689,0.000437412,0,0.000283557,3.59E-05,0.00088662,0.001882262,0.000264561,0.000135064,0,0.001610704,0.004485646,0.003713255,0.000578042,0.004531807,0.00266221,0,0.002005427,0.00069794,0.001385411,0,0.000211098,0.001684134,0.060889612,0.033374666,0,0,0.000270689,0.003462838,0.032758326,0.000826365,0.000650042,0.002046687,0.009439852,0.094116448,0.000366638,0.001245956,0.000642944,0.001051199,0.000175404,0.000752271,0.000158247,0.000240102,0.000136289,0.00366883,0.07446185,0.07502008,0.00038737,0.000386961,0.00748411,0.00032211,0.039882079,0.016096781,0.000306689,0.000220749,0.000595761,0.001190041,0.000198893,0.000138383,0.000139302,9.54E-05,0.000133685,0.000749514,0.000744101,0,0.000105651,9.63E-05,0,0,0,0,0.004612488,0.0048939,0.012935882,0.012631083,0.026037722,0.000440987,1.52E-05,0,0,0.027125431,0.000315574,0.00037297,0.050734254,0.000178825,0.002926567,0.00182027,0.000303115,0.000173157,0,0,0.000162127,0,0.00045268,0.000549957,0.000174638,0.003412694,0.000650859,0.000820084,0.000513191,0.000180153,0.000118928,0.000377514,0.000425055,0,0.001606466,0.000765293,6.56E-05,0.000170604,5.13E-05,0.000369395,0.000226927,0.000727863,0.002465716,0.018267501,0.033130785,0.012496479,0.000155744,0.000242349,0.000391148,0.001508883,0.003727093,0.016021513,0.047996061,0.048672043,0.002961443,0,0.000138281,0.000228664,0.000376595,0.000356629,0,0.000604697,0.000267523
D11B26C,B73,1,2,10,3,6,center,58,B73_7_11,58,0.000420042,0.001883661,1.70E-05,0.004942025,0,0.000330978,0.000449423,8.24E-05,0.01142878,0.000156951,0.000507725,0.000645131,0.016872838,0.001354799,0.00013209,0.000218559,0.000847618,0.034384821,0.003881414,0.072200754,0.00016235,0.000529824,0.002211206,0.000159127,0.001512336,0.000291594,0.000361071,0,0.000249573,0,0.002394358,0.00171746,0.000263217,0.000206045,0.000358183,0.001256988,0.005480303,0.002674567,0.000819241,0.00335611,0.004663364,0.000116688,0.003196648,0.000791367,0.001737173,0,0.000294147,0.002735673,0.070205596,0.056914626,0,0,0.000170679,0.003823614,0.030022133,0.000556066,0,0.003090842,0.013275819,0.022811354,0.000679367,0.001343834,0.000677148,0.001213125,9.63E-05,0.000377184,0.00019148,0.000396939,0.00013615,0.007123683,0.054296394,0.071065979,0.000687947,0.000685184,0.012471687,0.000425316,0.063657567,0.02316623,0.000347175,0.000157746,0.000845651,0.00170436,3.28E-05,0.000388568,0.000253047,3.59E-05,0.00032968,0.001889562,0.00096259,0,0.000144478,0.000312144,6.38E-05,0,0,2.66E-05,0.006281673,0.00717286,0.015931761,0.016550315,0.036037199,0.000320933,4.38E-05,6.98E-05,0,0.027990939,6.18E-05,0.000306619,0.053661811,0.000308251,0.004257468,0.002416875,0.018670657,0.000220191,0,0,9.78E-05,0,0.000273722,0.000262464,0.000348514,0.004694168,0.000368479,0.000471899,0.000377686,0.00016415,0.000134475,7.81E-05,0.00059206,0,0.001834064,0.001019385,9.06E-05,0.000132466,0,0.000247061,0.000201525,0.000666476,0.001904629,0.01273302,0.03192647,0.012660823,0,0.000141507,0.000194368,0.001453155,0.003714962,0.014209111,0.037232871,0.040676079,0.003599865,7.06E-05,0.000146529,0.000271044,0.000425483,0.000264221,0,0,0.000665137
D11B26T,B73,1,2,10,3,6,tip,58,B73_7_11,58,0.00056614,0.00351147,0,0.0070156,0,0.000370878,0.000473528,4.61E-05,0.010684229,0.000143343,0.000595823,0.000499002,0.013600956,0.000874036,7.97E-05,0,0.001039938,0.025268671,0.003527337,0.093100208,3.28E-05,0.000160883,0.001367856,8.31E-05,0.000812834,0.000288197,0.000565384,6.30E-05,0.000380593,0,0.000924497,0.001831454,0.000242647,0.000192725,0.000157159,0.00127341,0.004515518,0.003061958,0.000791516,0.004480114,0.003069136,0,0.002369962,0.000781964,0.001459281,6.80E-05,0.000303254,0.002254467,0.068107375,0.039151455,0,0,0.000170436,0.002699121,0.022002492,0.000702521,0,0.001705328,0.01037153,0.093615508,0.000434724,0.001208808,0.000374548,0.000674726,0.000131308,0.000718819,0.000126612,7.22E-05,0.000127962,0.00448427,0.079718314,0.081640059,0.000466026,0.000517405,0.008404936,0.000350046,0.047992411,0.017438671,0.000301527,0.000140213,0.000306709,0.001056399,4.61E-05,0,0.000114361,0,0.00022203,0.00141794,0.002837499,0,5.57E-05,2.11E-05,0,0,0,0,0.006230668,0.004837932,0.015327871,0.012556161,0.021837184,0.000108263,0.000170328,0,0,0.030923808,0.000330995,0.000274651,0.05487951,0.000172648,0.003117817,0.001928329,0.001453236,4.00E-05,0,0,0.000166118,0,0.000451671,0.000442064,0.000224567,0.00417551,0.000688057,0.000718765,0.000456042,0.000104377,0.000130984,0.000295375,0.000576502,3.00E-05,0.002665606,0.001109882,0.000171137,0.000124292,4.25E-05,0.000635275,0.000152518,0.000748934,0.002230774,0.016001194,0.036605067,0.015349459,0.000163635,0.000246479,0.000325544,0.001168223,0.003266341,0.009337529,0.029436734,0.03058542,0.001728966,7.51E-05,0.000153111,0.000334017,0.00040979,0.000221707,0,0.000834368,0.000371256
D11B28B,B73,1,2,10,3,8,base,58,B73_9_11,58,0.000562893,0.000748193,0,0.005473898,0,0.000391913,0.000443973,0.000142388,0.011400724,5.40E-05,0.000705137,0.000919748,0.018167077,0.000914144,0.000116238,0.000417536,0.000808491,0.026918043,0.005220924,0.082620015,0.000180128,0.000423954,0.001418559,0.000106707,0.001366164,0.000225579,0.000415764,0,0.000234487,0,0.002509335,0.001596148,0.000293444,0.000203643,0.000202302,0.002214741,0.005511398,0.001559462,0.000665337,0.006661658,0.004951906,0,0.002430167,0.000711554,0.00149447,0,0.000200387,0.003630619,0.080016665,0.033832483,0.000136209,0,0.000224046,0.003620369,0.027384383,0.000645653,0.000649101,0.000896376,0.0134544,0.0895084,0.000387363,0.001055909,0.000743835,0.001141495,0.000179026,0.001588773,0.000213366,0.000297898,0.000109676,0.005339412,0.070548972,0.066401343,0.000447948,0.000615911,0.009178512,0.000869076,0.048528284,0.012329907,0.000320025,0.000413992,0.00133532,0.001462765,0.000257859,0.000216239,0.000289948,7.15E-05,6.97E-05,0.000744362,0.001480485,0,0.000127972,5.71E-05,0,4.33E-05,2.02E-05,1.90E-05,0.005786882,0.005789851,0.015376991,0.016679504,0.032150318,0.000472039,5.58E-05,0,0,0.024882998,0.000410687,0.000330226,0.045499017,0.000192772,0.002899763,0.00261834,0.009800601,0.000151679,0,0,8.49E-05,0,0.000149188,0.000104887,0.000121123,0.002553445,0.000312458,0.000272802,0.000184055,7.69E-05,0.000170645,0.000164562,0.00079738,3.70E-05,0.001085364,0.000456569,0.000118872,0.000116046,3.64E-05,0.000819746,0.000116669,0.000508198,0.002294676,0.01796784,0.016900724,0.005943877,9.03E-05,0.000110395,0.00028262,0.00145036,0.004298302,0.021879977,0.050006949,0.030714421,0.001956978,4.14E-05,0.000157666,0.000270311,0.000433197,0.000422756,0,0.0002069,0.00067779
