id,block,planting_date,days_after_planting,genotype,replica,developmental_stage,leaf,zone,Acylcarnitine_12:1,Acylcarnitine 15:3,BMP_15:1_22:6,CE_20:3,CE_20:3,CE_20:3,CE_20:4,Cer_NS_d18:2_18:1,Cer_NS_d18:2_20:1,Ceramide_C17,Ceramide_C17,Ceramide_C17 ,Cholesterol,Cholesterol_d7,CSH_posESI _004,CSH_posESI_015,CSH_posESI_022,CSH_posESI_027,CSH_posESI_027,CSH_posESI_041,CSH_posESI _057,CSH_posESI _104,CSH_posESI _137,CSH_posESI _156,CSH_posESI _205,CSH_posESI _211,CSH_posESI _215,CSH_posESI _275,CSH_posESI _288,CSH_posESI _296,CUDA,DG_12:0_12:0_0:0,DG_12:0_12:0_0:0,DG_18:1_2:0_0:0,DG_18:1_2:0_0:0,DG_34:1,DG_34:1,DG_36:2,DG_36:3,DG_36:4,DG_16:0_18:2,DG_16:0_18:3,DG_16:1_18:3,DG_18:0_18:3,DG_18:2_18:2,DG_18:2_18:3,DG_18:3_18:3,DGDG_16:0_16:0,DGDG_16:0_16:1,DGDG_15:0_18:3,DGDG_16:0_18:0,DGDG_16:0_18:1,DGDG_16:0_18:2,DGDG_16:1_18:3,DGDG_16:1_18:3,DGDG_16:2_18:3,DGDG_17:0_18:2,DGDG_17:0_18:3,DGDG_17:2_18:3,DGDG_17:2_18:4,DGDG_18:0_18:1,DGDG_18:0_18:2,DGDG_18:0_18:3,DGDG_18:1_18:3,DGDG_18:3_18:3,DGDG_19:0_18:3,DGDG_19:1_18:3,DGDG_19:2_18:3,DGDG_20:0_18:2,DGDG_20:1_18:4,DGDG_18:3_20:3,DGDG_22:0_18:2,DGDG_24:0_18:2,DGDG_24:0_18:2,DGDG_24:0_18:3,DGDG_25:0_18:2,DGDG_25:0_18:3,DGDG_26:0_18:2,DGDG_26:0_18:2,GlcCer_d40:1,GlcCer_NS_d18:2_16:1,GlcCer_NS_d18:2_18:1,GlcCer_NS_d18:2_18:1,GlcCer_NS_d18:2_20:1,GlcCer_NS_d18:2_22:1,GlcCer_NS_d18:2_22:1,GlcCer_NS_d18:2_24:1,LPC_16:0,LPC_17:0,LPC_18:0,LPC_18:1,LPC_18:2,LPC_18:3,LPC_20:1,LPC_20:5,LPE_17:1,LysoPC_16:1,LysoPC_18:1,LysoPC_18:2,LysoPE_18:2,LysoPE_18:3,MG_17:0_0:0_0:0,MG_17:0_0:0_0:0,MG_17:0_0:0_0:0,MGDG_16:0_18:1,MGDG_16:0_18:2,MGDG_16:0_18:3,MGDG_16:1_18:3,MGDG_16:1_18:3,MGDG_16:3_18:3,MGDG_17:0_18:3,MGDG_18:0_18:3,MGDG_18:1_18:2,MGDG_18:2_18:2,MGDG_18:2_18:4,MGDG_18:3_18:3,MGDG_18:3_18:3,MGDG_18:3_18:3,MGDG_18:3_18:3,MGDG_18:3_18:3,MGDG_18:3_18:3,MGDG_18:3_18:3,MGDG_18:3_18:3,MGDG_18:3_18:4,MGDG_16:0_22:1,MGDG_20:2_18:3,MGDG_18:3_20:3,PC_16:0_9:0_CHO,PC_25:0,PC_30:0,PC_31:0,PC_32:0,PC_32:1 ,PC_32:2 ,PC_33:1 ,PC_33:2 ,PC_34:0 ,PC_34:1 ,PC_34:2 ,PC_34:2,PC_34:2,PC_34:4,PC_35:1 ,PC_35:2 ,PC_35:3 ,PC_36:1 ,PC_36:2 ,PC_36:2 ,PC_36:3 A ,PC_36:4_B ,PC_36:4_C,PC_36:4_C ,PC_36:5_B,PC_37:2 ,PC_37:3 ,PC_38:2 ,PC_38:3 ,PC_38:4_A ,PC_38:5_A,PC_40:6_B,PC_p36:4__PC_o36:5 ,PC_p38:2__PC_o38:3,PC_p38:4__PC_o38:5_B,PC_p42:3__PC_o42:4 ,PC_16:0_18:2,PC_16:0_18:3,PC_18:2_18:3,PC_18:2_18:3,PC_18:2_18:4,PC_18:3_18:3,PC_18:3_18:3,PC_18:2_20:2,PC_20:2_18:3,PC_16:1_26:2,PC_25:0_18:2,PC_24:1_19:2,PC_22:1_22:1,PE_17:0_17:0,PE_34:2,PE_p38:5__PE_o38:6,PE_16:0_18:1,PE_16:1_18:3,PE_18:0_18:2,PE_18:0_18:3,PE_18:2_18:3,PE_18:3_18:3,PE_22:3_16:4,PE_21:1_21:1,PE_26:0_16:3,PE_17:0_26:2,PE_22:1_22:1,PG_16:0_16:0,PG_16:0_16:1,PG_16:0_18:2,PG_16:0_18:3,PG_16:0_18:4,PG_16:1_18:3,PG_16:1_18:4,PG_18:3_18:3,PG_18:3_18:4,PlasmenylPC_P14:0_18:2,PlasmenylPC_P14:0_21:2,PlasmenylPC_P14:0_22:2,PS_24:0_18:2,SM_d34:1,SM_d35:1,SM_d36:1,SM_d40:1,SM_d17:3_20:4,SM_d17:3_22:7,SM_d16:3_23:6,SM_d16:1_24:3,SM_d16:2_24:2,SM_d16:1_24:4,Sphingosine_d17:1,SQDG_16:0_16:1,SQDG_15:0_18:3,SQDG_16:0_18:1,SQDG_16:0_18:3,SQDG_16:1_18:3,SQDG_17:0_18:3,SQDG_18:0_18:3,SQDG_18:2_18:3,SQDG_18:3_20:3,SQDG_16:0_16:0,SQDG_18:2_18:2,TG_14:0_14:0_14:0,TG_17:0_17:1_17:0,TG_17:0_17:1_17:0,TG_44:1,TG_46:0,TG_46:1,TG_46:1,TG_46:2,TG_46:2,TG_48:0,TG_48:0,TG_48:1,TG_48:1,TG_48:2,TG_48:2,TG_49:0,TG_49:1,TG_49:1,TG_49:2,TG_49:2,TG_49:3,TG_50:0,TG_50:2,TG_50:4,TG_50:4,TG_50:5,TG_51:2,TG_51:4,TG_52:0,TG_52:3,TG_52:3,TG_52:4,TG_52:4,TG_52:5,TG_52:5,TG_52:6,TG_53:1,TG_53:2,TG_54:3,TG_54:3,TG_54:4,TG_54:4,TG_54:5,TG_54:5,TG_54:5,TG_54:6,TG_54:6,TG_54:6,TG_54:6,TG_54:6,TG_54:6,TG_54:8,TG_54:8,TG_56:3,TG_56:5,TG_56:6,TG_56:7,TG_58:6,TG_12:0_16:0_18:3,TG_12:1_12:1_22:1,TG_14:2_15:3_17:2,TG_14:0_16:0_18:3,TG_12:0_18:2_18:3,TG_12:0_18:3_18:3,TG_16:0_16:0_18:1,TG_16:0_16:0_18:2,TG_16:0_16:0_18:2,TG_16:0_16:0_18:2,TG_12:1_16:0_22:2,TG_16:0_16:0_18:3,TG_16:0_16:0_18:3,TG_15:0_18:2_18:3,TG_16:0_18:0_18:1,TG_16:0_18:1_18:1,TG_16:0_18:1_18:1,TG_16:0_18:1_18:1,TG_16:0_18:1_18:2,TG_16:0_18:1_18:2,TG_16:0_18:2_18:2,TG_16:0_18:2_18:2,TG_16:0_18:2_18:2,TG_16:0_16:0_20:5,TG_16:0_18:2_18:3,TG_16:0_18:2_18:3,TG_16:0_18:3_18:3,TG_16:0_18:3_18:3,TG_16:0_18:3_18:3,TG_16:5_16:5_21:4,TG_17:0_18:2_18:3,TG_18:0_18:0_18:1,TG_18:0_18:1_18:1,TG_18:1_18:1_18:2,TG_18:1_18:1_18:2,TG_18:1_18:2_18:2,TG_17:1_17:1_20:5,TG_18:2_18:2_18:3,TG_18:2_18:2_18:3,TG_18:2_18:2_18:3,TG_14:2_20:3_20:3,TG_18:2_18:3_18:3,TG_18:2_18:3_18:3,TG_18:3_18:3_18:3,TG_18:3_18:3_18:3,TG_16:0_18:1_21:1,TG_18:2_18:2_20:0,TG_18:2_18:3_20:0,TG_18:2_18:2_20:2,TG_18:2_18:3_20:2,TG_18:3_18:3_20:2,TG_19:5_19:5_20:4,TG_14:3_22:6_22:6,TG_21:1_22:7_22:7,TG_21:2_22:7_22:7
D12C14A,2,06/03/2017,49,CML312,1,9,4,along,12593,0,2643,0,8899,8541,0,6370,8694,0,0,0,919,0,14143,95284,7585,171716,278884,31766,0,0,895,16261,0,1888,3441,4755,4440,7362,116397,8000,0,0,0,0,0,0,635,1698,8088,24848,3069,0,9798,44002,18250,192143,3038,2245,7801,18331,210068,8080,13633,66,8239,74812,3320,1115,3148,17833,891889,48277,1690370,2263,258,2645,2203,4241,47827,2107,1711,7527,3378,0,3398,4004,5718,0,16211,11417,73177,61239,29851,12849,12360,37212,769,2902,15880,266493,216490,0,1770,537,0,18373,345399,810,3309,0,0,0,5329,77253,847554,4852,19742,0,50544,70400,18682,200936,29222,1854,12573,12118,94365,49104,13345,1373933,4554,21206,16579,5978,40973,11160,1417,0,3856,29024,8293,14904,772,50980,3123,463281,550440,132754,8382,25543,5818,71935,34395,38943,275049,168295,593049,0,20859,11544,13808,0,0,10361,8194,2586,9707,1326,0,4015,9107,0,8167,1615539,1460441,148999,96493,1092726,17161,22329,45843,6051,1403,0,2782,1072,221354,10595,32296,27298,4845,13363,53080,15779,5562,2453,7115,0,0,98897,192108,105356,499513,1022619,0,595,629,1268,44811,9839,238035,0,875,0,0,7138,0,10822,12723,3935,12565,15279,0,3738,3461,4035,1117196,716,7046,80173,16174,938,322210,14679,2461,0,0,0,1579,900,1288,0,2272,1150,6759,1076,6352,945,4049,2697,559,3305,0,3710,0,6849,7601,1581,997,1410,2545,401,5827,1907,10625,7421,43257,16274,99511,8458,0,1146,0,5774,1300,1458,0,3220,0,8306,0,0,49658,5638,0,32070,191099,0,0,0,643,5786,0,46872,37191,1390,1443,3557,684,1858,1041,11126,1786,8182,1137,0,4064,0,0,6232,1531,7166,7443,0,39579,16301,97081,0,8363,125039,2788,11217,1376,2199,3223,408,7981,17777,397,11860,220196,1490,0,32950,3078,21066,4273,0,1427,2148,2082,1113,0,1275,1860,0,0
D12P26A,2,06/03/2017,49,PT,1,7,6,along,2892,784,2687,0,15109,16102,0,5189,7514,0,0,0,1103,0,15339,103977,11414,2440,335121,71540,1188,0,0,16052,0,0,6122,3487,9305,11387,132750,7377,0,700,0,0,0,3029,2161,4495,13489,39109,4146,1428,18517,85880,31950,98998,2905,2895,6158,19491,295625,10705,15560,2656,8189,39457,0,6135,2181,24634,816667,84659,1769824,0,2374,1125,0,7255,33278,1313,4579,10668,4793,0,2547,5691,7252,0,14276,11583,64372,0,34044,10482,18848,55972,583,3081,6443,41515,15586,0,372,0,0,5834,28804,1210,0,0,0,0,6739,81915,532781,5378,24516,0,35200,60842,25478,345981,27044,2619,13485,12639,49471,30161,4997,1129481,9203,16235,20394,9487,17046,6290,765,0,16633,28448,7857,21724,9982,34011,4875,581918,1543999,98275,29632,25130,5970,61628,8555,40994,278024,251019,532501,0,22576,12743,14335,0,0,12412,8711,3579,10269,2479,0,3897,8333,1215,20612,1731886,1355164,127702,62522,781430,56561,11501,22328,11769,1893,0,4822,1355,223841,12505,170747,56144,14419,10509,35805,9319,5731,8498,7470,1050,0,109748,211604,334614,307690,766107,15402,1120,514,1157,46400,9815,231859,0,1160,0,0,8502,0,13515,12948,6080,5783,17448,0,5630,0,5355,968833,1377,4948,86428,150905,0,319488,29831,2968,0,0,0,8503,1279,6413,0,4145,1684,11748,1958,11073,1464,8236,4435,1005,6575,0,5291,1185,9050,14731,1340,0,1870,3537,0,9191,4513,33710,9923,67938,15883,110176,8789,1015,1638,5606,46713,2561,5384,0,6520,0,9767,0,0,63372,9818,1129,33976,249820,1287,0,1236,0,6407,0,66580,39716,2682,1601,8136,712,2927,2098,18998,2081,9696,0,0,6279,0,1961,32303,2144,28088,9186,0,51345,16130,105283,1528,9053,134692,2259,32227,1653,3167,10124,1391,42718,49663,0,14464,223048,2269,734,34387,3686,22258,5488,0,2710,2744,2268,2074,0,1243,3071,0,0
D12P16A,2,06/03/2017,49,PT,1,7,6,along,744,1418,0,396,15483,14851,0,2359,7645,0,0,0,1714,0,9596,111102,2819,15058,361331,29890,2664,0,0,16805,0,0,6280,2442,9168,6698,99917,8304,0,0,0,0,0,3401,856,2899,6981,33104,4810,901,16174,62334,105926,23212,2704,3358,0,20775,309122,15123,21964,452,6604,37121,0,9543,0,33410,770710,135386,1815975,0,0,5700,1357,16690,86414,1392,3544,13530,6368,0,2920,4568,2991,0,14479,6713,44680,45599,38197,11295,45176,23467,0,1091,5111,19411,16798,0,0,0,785,4269,13028,0,0,0,0,0,7008,71777,598323,7011,37770,17869,23110,63479,27841,637858,42568,672,17258,15420,103686,45957,5751,1748584,12245,25147,18820,18691,59109,1520,352,603,0,12654,2215,6052,5769,11964,2921,526186,1340632,14544,6532,21479,4371,16014,16994,35010,147535,99712,289419,0,20107,20358,12289,0,0,3343,5138,3163,19058,1761,0,3079,5931,1163,2960,1805808,1326741,63238,54604,517030,82236,11907,28625,3289,1405,0,3019,1236,98205,9157,11705,42876,2375,2356,20975,608,7403,3803,4839,0,0,105271,227040,176401,349056,1312347,0,616,6217,4076,40752,7387,205776,47036,0,0,0,6613,0,11080,15649,7219,8876,9656,0,5402,2881,6159,1216663,8388,4016,101006,189949,6977,82809,52288,3099,0,0,0,8546,0,8096,906,2916,1838,11686,1846,12932,1574,9141,4203,0,6067,0,5933,1915,9648,13207,1642,1430,1087,806,0,9901,3495,23938,9683,65482,15287,117103,3614,0,1914,0,9390,1187,2412,0,5327,1003,6701,0,0,97283,10435,0,25618,331356,0,0,515,0,1973,0,56455,34933,2590,2018,4821,1142,2655,3017,17474,3564,14045,884,0,6728,0,1503,14737,2044,24512,9222,0,61033,14721,117860,1535,8993,130432,2066,21553,1386,3732,4949,0,15777,35445,573,11379,228023,2414,0,26176,3516,24102,4382,0,2752,3378,1236,2534,0,2357,0,3360,2769
D12B26A,2,06/03/2017,49,B73,2,8,6,along,36167,3643,0,0,23338,24405,944,5794,9244,0,0,0,810,0,8848,95799,10521,12530,329386,27477,1287,0,0,15827,0,3144,5495,8495,2092,6849,94062,4696,0,997,0,0,1296,3083,631,5589,10769,32519,6978,0,28088,94640,41334,207868,2989,4299,10413,13323,267495,8050,14169,2010,6998,40475,5580,6342,0,17760,514017,74129,1500002,0,2780,3666,3078,7835,33423,810,1248,7621,5600,0,2438,6009,5359,0,16000,10328,73690,57231,37791,10888,15392,33509,0,3556,49093,1384197,843102,0,6331,1429,2816,28556,1093188,2638,1913,0,0,0,4096,70616,469239,3962,5896,13677,17885,28057,11314,225020,28245,657,12717,11053,117663,28172,10879,1376730,8128,10382,24590,9573,20759,6449,0,2130,0,19608,3441,5005,899,17906,2230,106245,1280407,64584,5714,11535,0,32021,6241,9227,99293,57773,105196,0,0,6223,6103,0,6194,7108,3394,2143,9377,813,0,1980,5545,1924,11529,1384493,992182,49553,24000,264610,43886,10741,18177,0,809,0,2969,1223,22005,8320,3755,52288,1914,0,3847,0,0,996,245,0,0,118425,148123,277599,273298,656414,3134,7952,770,0,44762,8955,259114,0,0,0,0,8612,0,12524,11254,10246,6190,8778,0,6356,4527,5566,1167760,7448,5737,68661,169603,515,630334,46253,2472,0,0,880,7263,1150,6474,690,3734,458,11361,1784,9608,977,6841,2876,0,5161,0,5428,1949,7975,20441,1954,0,2295,1012,0,7580,2979,20450,17335,126507,27680,220971,8682,0,1441,0,7161,1432,2399,0,4450,0,21387,0,0,134768,9041,0,57424,358186,0,0,838,0,3129,0,69886,16104,2307,3233,8313,489,2646,1763,21816,1600,12567,0,0,4896,0,0,13227,1312,16556,15746,2742,90026,23525,201813,1659,9316,14608,2516,25068,1927,2712,4726,497,15745,36484,737,22975,420000,4076,808,49353,2663,21972,4109,0,2356,3164,2842,4592,0,2501,14567,0,0
D12P112A,2,06/03/2017,49,PT,1,7,12,along,7528,88468,9156,0,432,432,0,8228,11673,0,0,0,2185,0,2862,94882,13089,194474,260806,6925,1045,3003,0,5647,0,0,1906,5394,8394,15895,165648,9507,0,0,0,0,0,0,3146,6836,0,9427,3314,0,21398,39908,7491,45257,3327,3953,2205,60044,469399,7612,2481,609,16624,42664,0,91,6839,33447,314762,145157,2062308,0,2939,2482,2789,8259,32186,919,1154,6821,2042,823,1646,3627,3914,0,19641,14006,95027,62509,38398,10711,17027,55582,1187,15340,9153,32067,6476,0,0,0,670,3531,23227,0,0,0,0,0,10128,92073,476535,2403,20849,1424,37799,46937,86137,695831,2573,3174,11168,11923,10595,23007,7618,1981106,6246,2438,21332,10991,27872,9360,1020,953,0,82788,13928,22050,11208,43768,5180,809394,909013,155415,0,10051,7643,118272,14133,87998,647306,295565,1398216,20393,38470,0,10552,11948,17190,7758,57858,7627,5178,722,3186,2264,7575,763,18364,1600893,1602079,94374,42825,140670,28096,106874,37147,3067,3074,0,3898,2334,537368,7245,44552,51530,3064,11732,30649,3976,6518,6675,7269,783,0,143296,79533,161060,441601,479946,1405,7071,5219,0,52250,20762,320699,35138,0,0,0,0,3056,23200,13022,3241,0,5494,0,7240,692,8698,891193,0,7912,51138,59601,616,109337,37416,2272,0,0,0,2669,1676,2248,0,3116,2194,9932,2260,10250,1738,7238,4069,989,6626,0,4548,1603,8326,9379,1237,1014,503,961,0,7682,2341,9984,7000,32865,1505,15970,1772,0,2126,0,7927,0,2573,0,2307,794,11705,0,310,36948,1268,0,3597,12408,0,389,469,0,479,0,23659,5893,2605,1082,2015,998,2525,1731,11106,456,4573,0,0,4770,0,0,9223,0,10202,6517,1722,23970,3189,13443,0,1548,6567,515,13475,717,3030,3389,0,12152,20313,0,6696,37628,878,0,0,380,1381,432,1003,1724,1997,846,1120,0,935,1722,624,0
D13C26A,3,06/12/2017,40,CML312,2,7,6,along,8845,8140,2500,4342,13400,1417,0,8828,10012,0,0,0,767,0,7075,101340,7970,167858,300446,32037,606,0,0,14341,0,0,1347,5748,4594,6033,134009,7073,0,0,0,0,0,0,0,1620,23265,38097,7367,4501,8757,57326,30538,184418,4261,6868,6400,20258,290765,20003,18313,874,10105,76121,6677,9403,10769,20629,715730,104152,1575550,0,924,2855,1514,5637,56868,816,31254,2228,4402,3142,3684,3619,5909,0,23749,56993,78255,118364,36644,40491,13828,56729,953,2651,9550,155872,139144,0,991,0,0,10320,173026,426,1038,0,0,0,4910,62947,1168718,8354,33109,26648,66815,15476,15190,199636,9678,527,17779,13965,73365,34223,16787,858022,13159,31100,28119,8536,53068,2514,881,0,0,37150,10608,14728,3818,44616,2429,392180,5671,116406,26567,33891,5430,70736,13091,17559,133734,188679,264056,13721,17839,17696,19599,0,8342,2023,8674,6050,11874,779,36565,6750,13119,0,17794,1361512,1557000,140536,109753,1143251,109912,7767,49010,18079,8801,0,7995,817,191919,8723,21241,36244,3103,14192,53412,23036,6337,6126,4573,2376,5377,95297,197715,66314,451171,1212275,0,4854,508,0,63010,11410,238347,0,0,0,1581,3690,1178,13463,14301,4780,6393,2806,0,7298,6051,5608,1093939,5827,10284,76427,93809,5252,587311,12775,0,353,197,0,2411,305,2226,415,1574,207,1480,691,3011,0,1707,1758,290,3050,606,1702,0,1505,4423,0,465,569,606,0,901,1097,601,522,0,0,0,0,0,407,0,903,381,0,2047,1736,16758,5268,5961,4331,33718,45098,15532,0,152000,0,2408,2958,0,14810,0,49048,8905,1712,0,2410,7671,658,15120,10594,3903,14740,16185,0,2385,0,8010,5501,13104,10889,9065,61415,45670,18068,142038,172274,12494,208287,266479,19413,861,407,2241,7282,1333,2378,13202,11095,170924,227724,32084,27834,191327,16328,135629,0,524,1638,2730,1098,3134,10069,2459,0,6675
D13B23A,3,06/12/2017,40,B73,2,5,3,along,1413,1524,0,1370,20749,19978,0,11954,14794,0,419,0,1806,0,11423,99266,14218,12708,243537,55370,1673,0,0,6494,0,1151,6571,7835,3820,8328,142763,11167,0,0,0,0,0,2676,2380,4001,25742,37213,2050,0,14931,72015,30154,341168,808,1638,2964,6297,552205,1570,6131,1294,17230,41704,0,290,9023,33175,611373,56746,2068915,0,1337,396,4955,1365,17789,1870,21828,9931,11005,4737,9531,8896,5137,0,23811,41675,126052,52859,35600,27392,16583,28794,618,2760,1428,21092,15629,0,0,0,0,1165,16516,3327,2712,0,0,0,3339,83178,1497149,5074,8656,6526,63544,69321,11744,317213,27771,0,17580,12446,49178,9565,3460,1823241,4138,9943,18494,8351,24623,1479,609,0,0,29256,4284,10067,1229,35216,2394,111024,1744245,132550,9763,7898,2946,53674,13322,11443,63922,170654,105630,0,0,2637,15214,0,0,5903,5304,5217,4097,2051,0,7021,18224,0,15877,1811277,1261260,18549,97093,525728,39505,13703,27942,13916,2402,0,5326,2215,510885,7592,53989,18742,8240,51063,69272,22261,12323,14721,37032,5208,13283,80600,114576,72146,168907,379134,992,1052,1722,0,59744,13659,324661,24024,0,0,0,4235,906,1029,14573,4358,9065,10732,0,5427,383,3561,491307,1974,6692,36152,61307,1378,455065,11793,2465,0,0,0,12056,2675,4742,1415,7934,1139,5559,3219,14415,2347,11938,3012,1888,11742,2249,8099,1601,6133,3092,1095,1833,1558,5439,0,7579,2972,9839,8117,41483,13065,67340,4191,1774,733,0,6199,1273,959,0,3973,2213,9249,3061,2750,55569,10140,0,21574,227624,1202,0,1719,0,8851,0,46868,45712,6957,2120,3398,5867,3233,15035,23946,0,15995,5507,0,6455,0,8819,14921,8698,13897,9770,13914,52936,19696,112447,5552,13587,167361,99209,7766,1675,1743,5150,2200,8015,11974,5836,21221,321295,36292,11746,40539,127669,27076,130908,0,1281,1524,2015,1819,0,2291,674,4901,24058
D13B14A,3,06/12/2017,40,B73,1,5,14,along,9282,23567,0,1143,14893,14100,0,12162,14198,0,0,0,3549,0,8396,120811,14959,212120,341797,23788,1637,0,0,20531,0,2902,11398,8372,1810,13377,183286,9708,0,0,0,0,0,4501,2947,3841,23604,20785,4872,2409,23787,64072,47546,174944,3230,4382,7419,4484,293137,7467,14063,706,13804,47210,0,889,6884,22616,425384,78705,2158072,0,824,2696,2838,6511,19938,1870,14618,6610,3818,3397,2295,4144,2742,0,21016,42812,134560,123444,33712,33772,25856,21430,0,781,22321,605786,149137,0,0,1165,3346,16178,447737,0,0,0,0,0,3262,58808,497390,4870,5708,10047,24519,13571,10982,352895,21763,2173,11214,12055,102757,11646,2963,2079006,2433,7943,33256,11661,18424,4855,209,3242,0,20437,3461,6811,1087,20786,2516,66020,2021522,93541,3459,9581,2719,40129,8388,10715,100091,36396,87456,0,0,5207,6660,0,5898,5790,5840,3952,8333,1456,18268,5109,14902,0,10336,1374310,611378,10571,30886,132256,37384,10654,16624,7857,3589,0,4757,2114,44872,8866,6246,44845,0,4462,3711,1071,2407,2664,0,964,0,91091,132018,191788,237042,510011,6298,11174,0,0,54324,16078,310119,0,0,0,0,5170,0,13707,13742,12114,4635,3184,0,8107,1417,5563,941195,4212,11328,54129,235133,2233,448350,66111,3098,0,0,0,12468,2347,10236,1815,8909,1687,15540,4287,15193,2657,5485,5574,0,11567,0,8710,1557,8023,3105,1801,2684,2424,6911,0,10082,4193,15467,17605,93304,16614,99446,3611,1880,2054,0,9606,3735,3133,0,10235,5860,36956,2466,1323,239196,31360,3420,34214,288733,1780,658,1170,0,11145,0,54371,18194,6093,2225,2259,4721,4055,9488,26610,3088,12369,3894,0,7600,0,8052,18805,6455,23830,18149,16227,116743,20912,132357,9563,9410,86958,54710,21823,2557,2865,3340,3414,20711,42493,6491,45252,691439,86048,14846,48684,123342,17959,65290,0,2574,3125,4850,3529,0,3701,2749,6279,27832
D13P14A,3,06/12/2017,40,PT,1,7,4,along,0,1828,0,334,4387,2947,0,7590,9516,0,0,0,3966,0,3794,146327,7377,255456,325198,67336,2768,0,1539,34321,0,0,4638,2983,4000,1848,207162,17585,518,0,0,0,0,0,0,1776,12242,20341,2500,0,3733,28670,36501,70290,1580,4661,1871,5644,199206,1658,4502,77,5767,27410,0,942,12796,20260,590692,58742,3082789,0,1331,2466,4564,1426,34682,1530,15190,6430,8819,2815,5844,4196,5315,1719,11189,14960,49958,55505,18675,17219,11850,22714,0,3211,3474,18543,17574,0,0,0,618,2825,11389,0,0,0,0,0,4716,27259,342132,0,15246,0,27879,31208,7361,123699,20371,1419,11309,15392,54251,12224,4257,2496350,3127,13675,13092,3249,23429,1394,702,0,0,11997,4614,6348,881,15124,3242,230113,2373752,133509,55739,3202,4570,34593,16838,32893,125611,55945,161875,0,10642,2936,19629,0,0,5474,4671,0,7481,1249,0,4877,9733,0,2030,2924386,1453305,21181,138330,646103,50771,6698,17510,15340,3833,0,4582,2137,99543,8387,14000,47917,3948,11523,24197,198,8432,6482,13675,0,3199,36466,86099,101239,141382,528053,2791,2797,3404,0,26789,4805,130315,0,0,0,2270,5452,0,7849,19772,12372,6144,2797,0,8417,456,0,442050,1428,12018,86631,85414,3942,307105,12771,2979,393,0,0,11539,2275,7858,1816,10024,1641,10755,3662,22521,4021,14761,5974,2164,11934,0,8337,0,8807,4159,0,2377,1196,2641,0,11479,3295,8675,3826,20450,8335,38235,5349,2121,2380,0,7415,1952,1855,0,3101,0,6789,2254,0,27314,13162,0,15864,105524,1642,0,1355,0,3197,0,21056,36230,6873,1396,1993,6049,4287,10853,21399,2327,11084,4570,0,3381,0,3941,17303,3703,14581,5990,4532,23699,10015,43880,1968,8415,53668,18672,19663,894,2514,6505,0,5871,10576,3297,14924,108264,16211,5399,23002,36539,14876,40104,0,1710,2062,1542,1514,0,2629,2141,2237,19987
D13C13A,3,06/12/2017,40,CML312,1,7,3,along,1606,469,0,0,19275,16211,0,7447,10130,0,0,0,1474,0,9438,91353,10030,163246,255464,34671,1184,0,949,15531,0,0,3232,5591,2694,7746,120435,8075,0,0,0,0,0,0,2008,1910,19825,36869,3189,3433,4498,46091,23133,196497,260,5732,5732,9222,356576,7571,10256,283,12974,66934,0,1015,12381,32070,914851,47098,1702273,2403,1615,2168,3786,1265,35601,5646,31820,11904,5942,477,7082,10093,5658,0,20896,41620,87679,97542,33252,33651,14513,36518,732,1955,628,81608,71763,0,0,0,0,6912,115196,307,504,0,0,0,6503,66550,1167412,7011,16743,12501,66655,83134,15699,183283,28799,1358,11075,9835,80757,13734,5113,1643293,3508,21869,22675,6655,38928,3172,949,0,0,19920,8228,14127,2964,59708,3359,353424,1317750,124989,11565,18891,1121,67870,7957,30101,122228,238474,180129,10123,16041,5181,19341,0,0,6215,7418,5609,7624,1861,0,9655,12438,0,16597,1587313,1394996,92124,113295,748333,61210,7119,38198,11669,1509,0,4250,1614,279210,9753,27630,44289,5651,29221,53131,22261,5116,1634,17524,1822,3750,83392,191538,58436,317482,885460,1311,902,615,1710,56156,10431,96737,0,0,0,0,4286,0,7356,12796,9476,9793,2747,0,798,1474,3874,965532,3074,9405,79508,53736,1012,317608,8378,2102,0,0,0,9228,1372,4437,934,6472,1511,10876,2562,10911,1784,4006,4735,1135,7596,1487,6354,0,11138,4948,1031,2366,2348,1415,0,16966,3054,10030,7605,46991,16418,118312,5501,1336,1735,0,6292,1836,1294,0,4059,0,5347,3341,3265,36124,5756,0,20124,156382,2384,891,3060,0,16971,0,59735,45630,5850,2569,4724,3580,4427,14253,29500,4537,34450,4799,0,6319,0,8160,15950,14355,20273,9317,12399,60872,21804,150662,13584,13471,216235,132531,14565,3109,2836,5841,0,10068,12971,2032,9384,170002,34379,5120,24268,44368,16662,53664,0,2024,3521,996,2048,0,3838,2910,0,0
