TG_54:6,CDNDFDKFZBPPFW-AXJGXPKFSA-N,,57486,0,0,0,17006,33592,27333,21890,10969,0,0,0,0,0,0,0,0,2734,0,0,0,0,0,0,0,0,0,0,2837,0,0,0,9705,0,0,0,0,0,7193,0,0,0,929,2797,0,0,0,0,0,1232,0,23513,0,0,0,0,0,0,0,217,0,0,0,0,3895,5821,0,0,0,0,2825,0,0,0,0,0,0,0,0,0,7835,0,0,0,0,0,1333,0,0,1599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1057,0,0,0,0,0,0,0,0,0,868,0,0,1129,0,0,0,0,0,0,0,0,0,0,2093,0,0,1975,0,0,0,0,0,0,0,776,0,1100,0,0,0,0,0,0,0,0,0,0,709,0,0,0
TG_54:8,BMPVTDWOWBNPJU-NYRSPQLFSA-N,,0,0,0,0,0,0,0,0,7712,4585,8213,0,3002,4098,31757,11214,17988,27352,53932,20063,8877,5838,38826,0,18026,22180,54358,147864,38718,26700,47224,70664,81487,31583,40368,215,65655,20394,64901,18020,8865,21640,13314,39165,100462,41627,43867,0,53320,7268,13146,105674,6174,30219,10229,47475,29153,18883,31060,371,19355,36734,43079,14011,40104,26565,15917,32362,23754,12625,22571,299,13980,31741,8291,12768,16152,18826,21223,31422,34015,4428,17899,0,69019,9269,6584,5259,6878,11840,22225,5246,3419,7534,15905,287,12643,95562,5100,7840,13296,228,31352,15006,61060,109703,79484,10161,88409,42314,17185,18975,58811,219,32161,32279,14100,18105,31056,64935,69475,29203,90790,6510,57316,251,108382,83472,15647,74882,14005,17949,113739,66865,69690,95945,58852,297,74401,90474,120222,26019,40685,11663,130138,38257,51336,49658,57035,248,42854,91650,116981,33532,5473,78489,32730,73595,29815,101164,58436,78066,95246,26804,354627,33118,56803,340,22762,105253,24336,66039,57375,3009,46602,26986,15644,13701,56959,381
TG_54:8,BMPVTDWOWBNPJU-NYRSPQLFSA-N,,99671,15716,409976,452829,166427,396480,428908,343791,353387,587752,350839,1101,25353,75521,618896,148410,189790,230821,466063,174001,59048,49077,350855,1009,130585,140932,559379,1503732,392626,247872,540098,821428,838107,306848,341584,1229,623965,158477,642536,133605,55303,295818,85350,347141,1133283,383006,337238,951,626830,51911,93813,847662,50421,241932,76241,500505,184161,134131,336206,1227,188219,488953,745260,107696,527808,441144,74175,543524,268798,56037,330784,746,269266,658627,120297,273593,615147,300474,390527,846277,593410,17531,325969,1134,543824,221597,118446,175720,161408,217119,458113,104931,52502,159224,329061,1027,66896,742837,180750,138484,328584,972,183430,73036,413583,866678,617038,356299,706460,320777,92450,98691,374266,800,182691,193869,68467,82687,170026,432357,420290,149206,733805,27994,391524,563,827315,512913,69981,474811,64878,83696,842589,521866,360163,568516,355204,646,390259,579198,880967,125257,203467,55282,861647,254085,401928,321608,363953,744,263067,621452,819625,204922,25175,620782,195029,509248,157776,718616,373678,584819,703668,138548,1531773,243508,382284,1257,120739,733579,314770,411926,273360,10378,171748,102257,60768,47949,204796,448
TG_56:3,QXMHHXQBBKDSSL-BAQZNRHJSA-N,,0,0,330,805,0,2069,0,828,0,853,911,138,0,499,1731,0,1002,1423,1664,0,919,1042,1336,0,1212,0,904,1735,0,913,0,3686,3128,0,1452,0,948,2416,1450,1580,2276,1402,843,1187,1423,2261,2006,271,6712,1161,2281,6055,1148,0,2967,1820,1977,1436,1560,0,2008,865,1688,1303,1547,3085,1759,1384,1193,0,0,0,0,2308,2692,887,621,0,1172,854,0,394,1877,0,1883,1237,1128,1186,0,1255,0,756,0,1221,2042,0,1483,2849,0,3528,1438,0,3049,665,2107,0,1080,0,1357,0,469,1199,1506,245,3405,208,722,0,965,1391,0,0,0,0,1640,0,3761,0,787,974,901,1245,0,1032,2783,0,1862,201,0,0,2089,0,0,0,3278,997,2893,3238,1772,0,1672,5075,0,0,922,1634,0,1507,1212,2815,0,0,1014,1658,0,1254,1225,0,653,0,0,0,579,0,873,1563,0,880,1101,0
TG_56:5,UHEJWASONFIROS-YPSHDQQVSA-N,,8173,1838,0,4241,2637,7234,0,2539,2093,0,1322,0,252,258,2334,462,0,526,0,283,0,0,0,0,359,0,777,0,452,606,0,0,0,0,0,0,0,903,0,561,0,0,0,0,401,0,0,0,2118,0,0,0,377,295,0,0,0,0,0,0,0,0,440,0,0,921,0,384,561,254,343,0,0,710,0,0,0,0,0,606,0,0,367,0,0,0,0,297,0,0,525,0,0,0,0,0,0,0,0,818,0,0,0,0,0,0,0,0,358,0,0,0,0,0,0,0,0,0,0,0,510,0,0,192,499,0,0,0,0,0,0,0,0,0,376,0,0,0,277,0,0,0,0,345,0,0,0,0,0,0,0,456,408,312,226,539,0,0,0,0,0,0,0,0,1167,0,579,0,0,0,0,0,0,325,0,0,0,0,0,0
TG_56:6,ZTNDRFCABXFVMY-WJTCTALZSA-N,,1099,2647,4497,839,3239,5624,4269,2768,4242,5231,3848,0,287,959,4408,1236,1433,935,2941,2699,758,1482,3824,226,7220,993,2283,14544,2956,3171,5296,7091,7001,1873,3256,136,2952,3101,2593,618,3439,3314,1042,3782,3678,3386,3418,0,3732,1952,5224,19863,0,0,7278,4327,1915,723,3189,198,1480,810,3864,1965,1042,7749,614,1551,783,591,3454,0,2825,2728,2420,1634,1207,1914,1297,20590,11110,386,4015,0,5455,992,0,4519,693,905,1142,881,880,545,2601,235,1593,8774,950,4808,3454,178,2727,622,6107,1752,1839,1311,4605,1046,0,1361,1827,0,4974,1012,0,407,564,2791,501,309,2072,184,2386,0,2444,781,423,1425,1221,522,1273,1697,5451,601,1453,267,0,786,4263,343,490,0,3286,2535,2899,0,2353,0,1825,10933,1100,1125,549,2196,0,5415,961,6444,2443,2425,1902,1973,7914,1205,2390,0,332,2279,489,964,972,392,473,698,344,452,0,0
TG_56:7,DODZUDCYRVWEOJ-GKZBLMSTSA-N,,0,0,0,3396,0,6117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1872,0,0,0,0,2991,0,0,0,0,0,2096,0,0,0,0,0,0,0,0,0,2604,0,0,0,0,0,855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,944,0,0,0,0,0,0,0,0,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,0,0,0,0,0
TG_58:6,GSNFRUMSEHHPSY-LCXCSEBNSA-N,,23597,5404,18075,40295,16216,8200,19530,17641,6948,39746,13338,200,7573,3386,13628,20963,7380,8910,9844,12749,1789,28490,15108,0,14711,1937,25000,25106,36576,20837,21936,28713,51086,20415,14645,147,22954,17198,12752,9735,5673,17914,8975,25289,37508,30836,15486,0,6156,18859,12672,6963,1559,7701,7288,8961,13767,1960,12795,279,14198,14152,15892,4737,6732,10419,876,19956,4158,717,12580,166,13906,32389,10374,18319,10021,3395,9887,8671,13492,2105,12847,238,8020,9398,7955,14813,2429,4502,9469,1833,3947,5509,12114,274,8670,38084,3352,10637,11634,0,8433,1897,7143,8936,13824,7578,15592,7763,586,7501,4622,0,6377,5829,1973,430,2310,6879,1611,1122,7282,396,6594,0,19443,3482,0,7636,2070,679,1912,6232,3425,608,2975,0,901,1294,9388,664,1242,1509,11207,1895,3716,9530,4854,0,6169,7265,1729,2761,5617,11361,5905,29100,6769,31369,10319,21290,6969,9828,7407,6245,9266,261,1127,5239,1874,3598,3570,401,952,2487,544,901,1911,0
TG_12:0_16:0_18:3,,,0,0,0,2626,0,0,0,6302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910,0,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1195,0,0,0,0,559,543,0,0,0,0,0,0,0,956,0,0,0,0,460,0,0,0,0,0,0,914,0,0,0,0,0,0,0,0,0,0,0,0,0,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1785,0,0,2664,975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TG_12:1_12:1_22:1,,,30717,19969,70549,98167,53703,54735,50753,104886,51043,104512,70458,612,37429,23921,68768,80986,39078,43466,56390,38292,11782,84722,68359,554,63831,27966,109880,104045,102258,102970,156509,82038,132167,101430,67220,557,107874,60535,85983,37701,36758,105034,29279,73583,111163,115249,64976,319,61055,72639,45213,104443,23638,45603,37557,67055,57648,15960,62853,495,68827,53315,112157,25148,58564,137881,22574,67353,36591,16265,63596,447,68942,98236,68571,76845,70625,41877,70582,115983,92281,19518,63059,509,94096,53031,55855,114283,40917,47769,85481,18664,31831,33796,61500,503,52702,122395,32028,57384,64683,374,59309,50661,87764,115417,111221,65011,86464,58663,22971,79443,71474,432,44552,95631,48018,27796,26290,77368,51999,35175,105680,6219,70010,544,101955,55413,19168,64360,31898,18991,85408,91144,39925,52041,68120,450,48520,81558,123016,32507,36421,52233,112071,42863,59615,58212,67895,521,80373,110885,67690,63152,44494,98339,47836,98011,47116,129351,71920,92259,101424,58737,79142,64898,63839,472,28839,66832,53629,80371,30926,19789,28185,50765,26245,58103,66951,0
TG_14:2_15:3_17:2,,,13875,3912,7215,6300,9750,17589,6712,56868,7037,27630,25248,1299,7181,15752,11757,35984,38114,14545,6577,31665,20273,12308,25863,1121,61309,3015,24748,62913,45716,47171,54410,61348,15327,87866,25506,1319,17229,46241,12378,7585,19891,29787,5736,42751,18384,15305,25565,1095,34762,58028,39198,25515,3338,32129,29608,42762,12534,25841,24896,1207,12634,10698,25009,13125,9024,35361,2005,9297,28163,3149,24919,889,21563,14846,6724,23797,22614,40528,11553,45341,42083,3745,25447,1062,40166,12124,5598,38284,7620,6054,20615,25202,22950,5997,26761,964,26416,26740,31125,41607,26271,857,18074,8274,59298,21047,11730,60012,41673,65274,41166,34448,25656,861,44272,53633,5854,2318,7991,25068,12375,5150,17400,19045,25526,788,19445,9882,5272,47846,24736,1260,13818,14613,32270,20054,26001,899,23431,8081,31934,7576,19124,6262,8374,65342,30785,33847,27397,1046,27729,31705,12240,48590,49362,31475,37956,43588,8828,21996,32675,27710,18328,22223,62357,38713,26004,1168,19300,21369,33184,18520,21903,4929,14958,12624,13655,6576,25877,838
TG_14:0_16:0_18:3,,,4576,2819,807,6245,1874,12503,5258,15197,2812,4620,4477,0,1422,1873,5060,1618,5801,4871,2375,4350,3846,7327,4789,514,2697,2371,1779,6248,2610,3262,2532,25420,3775,2276,4646,391,2545,5928,3520,4832,6478,2776,1951,1700,4622,7591,4530,570,27231,2603,2693,5492,8417,1455,4228,3421,6488,6353,5018,0,3070,1606,3922,1990,2212,2620,4195,3526,5195,1699,4258,520,2343,3962,6053,1323,1901,3701,3332,7006,4316,2123,4589,552,4107,3375,4037,1515,1663,4433,2514,952,2421,6820,4244,705,6575,2336,3545,9513,4170,815,6175,3830,3046,1760,4690,0,3124,2455,1909,1298,3713,0,2132,3215,2436,2102,4186,1934,1028,2652,3748,1051,4445,605,14579,2068,5220,4263,1444,4789,1147,2666,1693,1485,3595,538,1229,2647,2179,5098,12963,2513,2887,15887,4561,10745,3669,480,1101,2099,1920,3874,2536,2968,1419,2351,3555,4990,5737,1407,2323,1885,28516,2614,3594,538,936,3528,2460,2653,1917,2179,1344,1288,844,1399,2264,536
TG_12:0_18:2_18:3,,,0,0,0,0,0,0,0,0,4489,0,0,525,2107,3051,0,0,1768,1779,3829,1021,781,19685,4122,280,1595,1945,2686,0,0,0,0,0,0,0,3802,0,3838,2603,5689,12010,1270,8971,4204,0,4506,10541,3910,514,2562,0,2074,12646,6527,1763,2204,2108,5425,843,4142,0,5659,3563,3213,1669,2737,6294,1866,2163,1754,1276,3071,354,1959,2919,8070,2421,2593,1566,5106,0,0,2044,3785,0,4692,18488,11099,2532,3432,3027,2518,1082,5715,14088,3605,409,5874,0,3600,1591,3787,0,4072,19510,1741,3163,19931,2457,1474,0,1275,2623,3905,0,2202,0,5873,1548,5637,2427,1735,3818,14149,641,4913,420,0,2967,10065,0,1474,1088,3917,4215,0,2362,4027,432,2629,6439,0,16725,1526,10040,0,1493,1997,1583,3977,472,1730,0,3637,3206,1730,0,1473,0,7571,0,0,3000,3098,1775,0,1561,4427,391,2875,2329,1917,3718,1007,905,3135,2860,6546,3725,4086,0
TG_12:0_18:3_18:3,,,0,3808,0,0,2639,3722,2554,7103,3794,3101,4044,0,2098,2654,4443,6681,2833,1806,1682,1942,1115,22044,4716,0,2478,1714,1789,3299,3104,2103,5700,1737,5291,10435,1397,442,5070,4787,5823,10173,2743,11608,1400,2402,5361,13157,1736,400,3869,3441,951,17967,12560,2315,6963,2586,5529,983,1241,622,1611,3436,1867,1861,3361,2897,734,2656,2677,1087,1583,414,4030,1705,8074,1803,4883,4413,1270,6977,3975,759,4401,534,6724,16033,8021,4682,1342,2399,3338,2342,6702,20236,2567,798,9990,9756,3414,5256,5221,588,4261,12620,5134,8468,24519,6708,4386,6089,2675,6025,6866,417,4544,10242,4355,1048,3293,5473,5987,2604,16286,1279,5109,388,4825,3710,9229,3211,1846,1126,3154,6481,3880,2955,4928,434,4461,4498,5244,21659,2958,8541,9481,3610,3540,4886,5034,519,4863,5610,3431,13635,5321,9351,3630,4201,6524,6795,9817,6800,8851,7229,4168,7930,4904,498,3471,7393,4580,9560,5240,1685,3492,4335,10796,4294,8758,418
TG_16:0_16:0_18:1,,,21108,12773,8583,23268,8399,48404,13924,36075,0,6384,6019,1262,1817,2293,6900,1432,4892,3774,1498,5359,3385,1972,4286,0,3086,2024,0,4121,1636,2666,2038,19112,2300,702,2782,525,0,3628,3429,0,5197,1145,1400,1477,0,5194,3056,463,13839,1856,0,2810,1248,0,1052,1526,1911,2344,927,478,1288,773,0,1087,0,1720,2456,1749,1375,870,0,0,1690,1065,1947,841,0,767,854,2855,672,910,1304,749,1607,526,0,935,835,1879,935,0,609,1110,1737,706,1256,1143,1234,2195,1589,466,855,0,607,878,657,1063,0,658,577,808,828,366,682,952,0,734,746,555,0,674,1088,0,979,509,2292,0,1015,1152,508,1267,730,904,448,0,0,521,762,678,809,711,0,647,0,2089,0,1024,0,442,0,0,0,652,962,0,698,0,1087,1607,1344,0,0,900,4408,694,1511,848,0,0,1085,562,931,835,645,0,0,707,532,703
TG_16:0_16:0_18:2,,,0,0,0,965,720,2970,2630,2875,3704,1698,2717,290,1168,1195,4360,1421,2696,3242,2563,2476,2399,2145,3039,646,3358,1913,2770,0,2188,890,1836,9989,4916,1331,3662,323,2718,4486,3036,4161,5412,3461,1650,1159,4199,6135,3701,0,13913,2657,3583,6465,3633,1284,5712,3248,4570,3726,3819,545,3459,2089,3355,2654,2882,4008,11372,3118,3647,1822,3768,352,2435,3467,6991,0,2368,3138,2458,4522,0,1410,3302,340,2491,3619,2570,1998,2389,4296,3004,1274,1624,2728,3340,825,3243,3308,2902,5524,3454,0,4884,2565,0,2809,4576,1600,0,1494,1529,3310,3836,410,3205,2025,1475,5976,2972,0,1870,2543,4455,1001,3709,0,7145,2491,8819,2624,2509,3511,3185,0,1985,1615,3696,525,2192,2947,2321,2876,7585,1475,3728,7792,2939,5961,3537,0,1083,2851,2357,1352,2521,0,1896,2252,2465,4176,3937,0,2640,2608,11190,2853,3383,482,807,3506,2522,3043,1950,2112,1392,2502,1824,1905,2124,0
TG_16:0_16:0_18:2,,,43953,20005,14132,31139,16555,64113,26208,48457,17429,23579,22339,1355,3024,5646,23757,8378,12536,7585,5756,6577,6073,7917,6095,1916,12580,5128,6105,16995,4417,6579,4821,62166,8911,3987,10592,1050,9284,14444,11742,8462,11521,6948,2861,2325,6411,15663,9712,849,71517,7261,6365,10657,10521,1225,5622,5927,6885,7673,7227,642,4164,1863,6892,2943,3295,4542,9759,5153,4441,1490,5775,867,3235,5072,5431,1657,2203,3914,5150,11148,4206,1883,5560,763,4565,2499,3304,1878,1961,5973,2672,1178,744,4659,5575,994,3803,2610,4814,9616,5331,843,5428,1375,1595,1914,2553,1668,2382,1734,2058,0,2235,340,2661,2749,1076,2424,2291,2061,1004,1446,3493,936,3609,0,7239,2057,2821,3191,1351,4319,1309,1039,1118,0,2443,403,1186,2127,1952,1515,4767,982,3085,14572,2774,5609,3086,0,1311,1975,1974,3381,2448,3742,1062,3509,2745,6908,4084,1604,3103,1199,24531,2045,3939,531,1047,2188,2866,2028,1758,1448,717,806,739,1252,1631,0
TG_16:0_16:0_18:2,,,7369,2103,5219,11364,11600,41651,21040,32934,20333,20560,23496,925,4982,5929,29664,10543,19966,21273,15922,15444,11974,16686,24381,2630,22762,10257,17595,28219,18171,10384,11463,88821,34891,7393,24004,1534,22807,29895,22432,23006,36709,23559,8772,10137,29267,45767,23789,1244,115065,18752,23905,45663,22375,7222,34541,21326,28550,18503,24294,1671,16672,14364,28040,14001,17411,25308,74607,20185,18774,9063,23860,1638,15794,24928,41218,8777,13599,18852,14546,35763,21191,6252,23834,1153,17426,20194,12631,13434,12703,27673,19906,6755,8770,16591,22594,2775,19749,25636,17946,43629,23152,1465,35371,13343,22008,22414,33063,9075,20317,7988,7103,22259,22459,1384,21706,13962,10349,35574,16340,24785,11893,15622,29485,4171,22506,1879,59163,13282,55010,16112,14040,21682,22762,22744,12739,10697,26122,1390,10678,26472,18026,19505,53941,10703,27838,61010,24619,51013,22926,1680,17921,20482,19305,16103,14544,25535,11355,16060,13932,29601,26561,16462,24652,16968,108557,18518,22285,1278,5414,22408,16599,25089,10606,9289,9401,12311,8164,11937,20649,1013
TG_12:1_16:0_22:2,,,6520,4606,7634,5526,4273,6248,1920,5502,2478,3876,4286,474,2966,2598,2890,9510,0,2469,1663,3411,1302,3087,3289,0,2894,1416,3791,3435,3013,1821,2551,5676,3174,12125,3593,150,3523,4598,2861,0,2184,3289,2113,2788,2546,3897,3046,500,6390,4948,3179,3735,0,5085,0,4309,0,2180,3626,0,1538,1173,3663,0,2057,2915,0,0,1114,855,2770,0,1738,2026,942,1096,1947,2980,1375,3332,2737,570,2392,201,2743,1449,0,1547,1470,0,2079,1436,1382,888,2906,158,1157,2246,2690,3592,2443,0,2441,779,1828,2337,2490,9538,3119,4667,2799,1894,2089,190,2544,8812,631,591,0,2615,1518,938,2906,700,2267,245,3246,940,512,7892,1415,0,1375,1693,1574,2947,2037,157,2214,942,1766,645,0,838,1260,0,1263,3712,2180,0,2131,2459,989,3429,1379,2144,1823,4988,935,1826,0,2843,2032,830,0,2028,2191,303,848,1652,3386,1840,1300,381,525,1109,746,763,2071,355
TG_16:0_16:0_18:3,,,30326,8492,9407,30545,16139,40315,23469,28473,6719,21991,18046,374,2720,2339,13743,11338,13336,9888,7283,12985,6202,11112,17743,984,25720,4464,11802,31001,16038,9804,11958,65335,42263,8800,17607,738,14983,34911,10395,9126,29539,20497,4771,14732,19294,32375,16617,572,28998,16996,36534,43689,11334,7274,68737,14845,8942,5365,17871,762,9558,7568,18276,9027,7419,23750,13707,10076,10115,4098,18032,893,13351,22929,24591,6604,7118,13261,7763,42637,18976,3147,17111,682,13922,11455,5887,15417,7303,6741,8819,4519,6724,10254,16994,920,12182,39799,8986,44183,16171,513,22206,7417,35959,13505,21958,13400,26800,8060,4046,19306,13659,409,23983,13635,3961,8375,7170,17178,5321,5836,22656,2364,16418,672,36834,6314,12734,11108,11268,7478,9943,14178,11608,8666,16296,491,8592,10042,26208,11129,23536,5795,26020,26868,15612,39383,17804,762,17533,31239,9091,12606,10416,19948,8350,19631,8609,26876,12352,13239,14113,15394,64036,9451,15603,594,2765,12611,13342,14453,7479,3825,4321,7059,3569,5006,9926,424
TG_16:0_16:0_18:3,,,71262,15134,12381,37477,17721,43111,21014,10447,3493,12555,5096,0,735,1270,5984,0,4592,3113,1773,4207,2557,2160,3886,0,3598,958,1912,5923,1787,2434,2188,18989,3827,0,3018,390,2365,4863,2039,1744,5841,1856,1369,1403,2865,5770,3458,0,17990,3085,0,4569,3365,936,3838,1097,3302,2279,2523,0,1866,792,2417,0,864,1276,1599,2220,1919,451,2496,535,1875,1449,2467,678,920,1424,1865,3017,0,759,1701,432,2282,784,1244,1044,1155,1284,1458,457,646,2008,1945,627,2860,2191,2157,2915,0,322,0,793,1447,1004,1051,0,0,0,703,1125,1374,0,0,1133,0,816,1700,772,0,399,1718,426,1165,0,5183,906,993,1747,785,1509,0,1030,0,463,0,0,0,775,0,0,3110,0,1530,6642,1882,4151,620,0,800,855,0,1585,0,1669,1160,1207,1226,3037,1917,1090,1229,885,11252,0,1776,0,585,724,840,0,975,0,421,579,0,0,0,0
TG_15:0_18:2_18:3,,,0,0,0,0,0,1058,0,0,1757,0,937,0,0,0,0,0,0,0,2260,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3092,0,1165,0,0,0,0,2107,0,0,0,0,0,5578,0,0,0,0,0,984,0,0,0,0,0,0,0,0,0,0,2257,1811,0,0,0,2375,0,0,0,1907,0,3307,0,0,1824,0,3610,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681,0,0,0,0,0,0,1837,4134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1216,0,0,0,0,3598,0,1557,0,0,1806,0,1477,0,0,0,0,0,2410,0,0,3115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703,0,0,0
TG_16:0_18:0_18:1,,,3734,2089,2144,5194,2611,18808,6570,12549,2463,6059,5548,1205,2706,2466,5407,3403,5382,6076,3739,5001,1892,4200,5563,1729,4764,3061,3278,6650,4532,2076,4309,23566,5405,3215,5569,982,5057,6404,4432,4047,7441,3955,2995,1844,5275,9305,5668,1155,35468,4478,4152,8786,5743,2226,6234,5204,6929,6985,5324,1373,3835,2436,4815,3100,4391,4039,6784,3615,5517,2386,4637,1497,4154,5994,6788,2840,2839,4091,4035,7479,5149,2428,6310,1105,5314,2938,4425,3218,2862,3532,3184,2160,2720,4566,5801,3219,5441,5938,6398,11399,5223,1127,11682,2806,4144,3806,4523,3661,4534,3271,2861,3987,5681,870,4253,4960,2943,4121,4967,2826,2098,2924,5991,1647,5721,1362,15792,2859,5685,5550,3417,5792,2275,5247,3220,2334,4794,657,1799,3089,5035,2265,12762,2641,4976,18860,7179,14540,5138,1580,3510,4422,4389,4886,3918,6117,4148,4504,4347,5776,8292,3641,4879,5412,41123,6120,6700,1287,2122,4444,6391,5630,3920,3990,2364,2782,1539,2381,3159,540
TG_16:0_18:1_18:1,,,0,0,0,0,0,0,1120,0,0,909,0,0,0,0,2303,1483,0,0,0,0,0,0,0,0,0,0,1312,0,0,0,0,0,1964,0,0,0,0,0,0,0,2086,0,0,0,0,0,0,0,9084,1709,0,0,0,0,0,0,2092,0,0,0,0,947,1469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2215,0,0,0,0,0,1037,0,0,0,1934,0,0,0,0,0,0,0,0,1662,0,0,0,0,0,0,0,0,0,1634,0,0,0,0,0,0,0,677,0,0,0,0,927,0,0,0,0,0,0,0,0,0,1416,676,0,0,0,0,0,0,0,0,0,0,0,0,0,1747,0,0,0,0,0,0,0,0,0,0,0,1124,0,0,0,0,0,4547,0,0,0,0,0,0,0,0,0,0,910,0,459,0,0
TG_16:0_18:1_18:1,,,24768,11721,8167,16530,8770,46389,16145,24154,9219,11946,12333,1744,3121,2549,11674,4255,7353,6437,5280,4615,2205,4963,6780,5080,4693,2245,0,0,1326,2932,3080,18701,6286,2115,5526,4484,0,8269,5646,4512,7743,2992,1061,1471,0,7719,5021,5412,24818,0,3908,9988,3819,1125,3749,1784,1796,4409,2573,5387,2555,1298,0,2314,1898,3807,4194,2876,0,1133,3314,5187,0,2864,2267,1706,727,0,1921,4277,0,766,0,7686,2297,1506,2195,1551,1110,2433,0,1051,759,1598,2171,8288,2367,1216,1766,0,0,5722,2912,816,0,0,1109,1089,759,1536,674,812,0,5571,0,1407,0,1367,0,715,764,874,1092,722,1653,6518,0,0,1372,880,873,0,734,0,610,0,0,5965,851,1202,1357,0,0,844,1562,4327,1385,3112,972,7962,0,0,0,1448,820,0,0,1581,1825,3256,0,758,1060,1644,7955,1911,1248,3346,794,0,1428,0,1052,0,630,700,603,827,743,2522
TG_16:0_18:1_18:1,,,5335,2496,4090,8225,6023,36851,13246,19716,10893,13048,14565,1594,2938,4177,19540,7600,12441,15033,15971,8890,9682,12401,14750,5378,14166,8621,10046,18425,12169,7428,10836,39918,15016,8138,15030,1552,12494,16164,15267,18190,18546,10391,6188,6120,16246,22307,14721,1426,78065,12549,12502,31267,14259,2686,19377,15129,18224,14135,13931,2122,7770,8366,14455,10271,9734,20779,18359,11153,12801,8343,9502,2163,9702,14294,19036,6007,8135,14318,6585,10372,8710,6400,8252,2611,13880,13449,8722,9037,9061,9757,11497,5945,6773,8646,14107,4796,6737,20488,10217,26771,8021,3321,23564,7912,16145,12174,15792,4634,11396,6319,4977,13043,13856,5541,15914,7755,8272,15291,13111,13162,7573,7864,15088,3910,16497,2941,23100,9500,21372,7519,5676,12219,13943,15145,12230,5295,14622,4221,5713,16383,8088,12388,24073,7316,13084,19938,15297,45282,12541,5965,9061,10857,12889,10100,8843,18790,6360,9157,12686,10112,17952,12451,12387,7999,44450,31487,9855,1683,4729,14254,13999,15212,8105,7714,10314,8401,5684,8366,10195,3181
TG_16:0_18:1_18:2,,,37288,16274,23004,19958,14348,56484,7874,5647,13319,13240,6502,587,2068,2365,6280,3278,7252,5160,4582,5849,2072,6690,8852,563,13083,2812,4540,20528,6230,5780,8825,22938,10176,2717,6994,0,5595,14547,4688,3233,6847,5169,2094,4237,6860,11101,7892,364,27353,5318,9950,23931,3175,1355,23797,6526,5525,3200,5199,568,3192,1349,5305,2857,3425,12210,3707,3504,3027,1405,5758,0,2282,4895,3268,1452,1562,3569,2650,8413,2812,865,4102,0,4961,2561,1839,3766,1640,2602,2114,878,1633,1919,4977,427,3743,3894,2920,9402,3324,432,3910,990,3238,1928,2321,1614,2205,1494,961,1065,2232,0,1109,1201,868,1867,1264,2274,1002,975,2327,0,2389,0,7110,1020,1928,2320,1395,2050,0,1653,0,784,0,458,0,1499,1935,1201,0,1025,1565,6102,2963,6380,2831,0,1067,1752,1214,0,1306,2457,1562,2657,1764,4614,3177,2034,1933,2688,14293,2090,1888,0,714,1407,1942,1509,1065,0,814,948,582,776,935,0
